Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,half_time_result_sum,final_result_sum,home_team_proportion,away_team_proportion,TimeNew,TimeSlot,Day,Month,Year,Weekday,Weekend,0.5_under_half,1.5_under_half,2.5_under_half,0.5_under_final,1.5_under_final,2.5_under_final,3.5_under_final,4.5_under_final,0.5_above_half,1.5_above_half,2.5_above_half,0.5_above_final,1.5_above_final,2.5_above_final,3.5_above_final,4.5_above_final,mutual_goal,MS_1_under_1_5,MS_2_under_1_5,MS_0_under_1_5,MS_1_above_1_5,MS_2_above_1_5,MS_0_above_1_5,MS_1_under_2_5,MS_2_under_2_5,MS_0_under_2_5,MS_1_above_2_5,MS_2_above_2_5,MS_0_above_2_5,MS_1_under_3_5,MS_2_under_3_5,MS_0_under_3_5,MS_1_above_3_5,MS_2_above_3_5,MS_0_above_3_5,MS_1_under_4_5,MS_2_under_4_5,MS_0_under_4_5,MS_1_above_4_5,MS_2_above_4_5,MS_0_above_4_5
2020-06-21,19:00,Everton,Liverpool,0,0,0,0,0,0,9,10,3,3,15,12,1,6,2,2,0,0,0,0,33.33333333333333,30.0,19,Night,21,6,2020,6,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2020-06-22,20:00,Man City,Burnley,5,0,1,3,0,1,19,1,7,0,8,7,3,1,1,1,0,0,3,5,36.84210526315789,0.0,20,Night,22,6,2020,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-06-23,18:00,Leicester,Brighton,0,0,0,0,0,0,11,10,2,2,10,13,6,7,2,2,0,0,0,0,18.181818181818183,20.0,18,Afternoon,23,6,2020,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2020-06-23,20:15,Tottenham,West Ham,2,0,1,0,0,0,15,10,4,2,12,7,9,4,2,2,0,0,0,2,26.666666666666668,20.0,20,Night,23,6,2020,1,0,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2020-06-24,18:00,Man United,Sheffield United,3,0,1,2,0,1,15,4,6,1,10,6,10,5,1,0,0,0,2,3,40.0,25.0,18,Afternoon,24,6,2020,2,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2020-06-24,18:00,Newcastle,Aston Villa,1,1,0,0,0,0,13,14,3,2,15,13,6,9,2,2,0,0,0,2,23.076923076923077,14.285714285714285,18,Afternoon,24,6,2020,2,0,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2020-06-24,18:00,Norwich,Everton,0,1,2,0,0,0,9,12,1,5,8,13,6,5,0,1,0,0,0,1,11.11111111111111,41.66666666666667,18,Afternoon,24,6,2020,2,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2020-06-24,18:00,Wolves,Bournemouth,1,0,1,0,0,0,10,4,2,0,11,11,6,4,3,3,0,0,0,1,20.0,0.0,18,Afternoon,24,6,2020,2,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2020-06-24,20:15,Liverpool,Crystal Palace,4,0,1,2,0,1,21,3,7,0,7,5,6,0,0,0,0,0,2,4,33.33333333333333,0.0,20,Night,24,6,2020,2,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-06-25,18:00,Burnley,Watford,1,0,1,0,0,0,9,10,5,4,13,15,1,7,1,0,0,0,0,1,55.55555555555556,40.0,18,Afternoon,25,6,2020,3,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2020-06-25,18:00,Southampton,Arsenal,0,2,2,0,1,2,12,10,3,5,10,14,4,6,0,2,1,0,1,2,25.0,50.0,18,Afternoon,25,6,2020,3,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2020-06-25,20:15,Chelsea,Man City,2,1,1,1,0,1,15,11,10,2,13,3,5,7,1,1,0,1,1,3,66.66666666666666,18.181818181818183,20,Night,25,6,2020,3,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2020-06-27,12:30,Aston Villa,Wolves,0,1,2,0,0,0,11,9,1,2,16,16,2,2,1,1,0,0,0,1,9.090909090909092,22.22222222222222,12,Morning,27,6,2020,5,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2020-06-28,16:30,Watford,Southampton,1,3,2,0,1,2,8,11,0,7,18,9,5,3,3,0,0,0,1,4,0.0,63.63636363636363,16,Afternoon,28,6,2020,6,1,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-06-29,20:00,Crystal Palace,Burnley,0,1,2,0,0,0,17,8,4,4,12,13,9,1,1,1,0,0,0,1,23.52941176470588,50.0,20,Night,29,6,2020,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2020-06-30,20:15,Brighton,Man United,0,3,2,0,2,2,8,12,2,6,10,9,4,5,0,1,0,0,2,3,25.0,50.0,20,Night,30,6,2020,1,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2020-07-01,18:00,Arsenal,Norwich,4,0,1,2,0,1,13,8,8,2,10,10,6,2,1,4,0,0,2,4,61.53846153846154,25.0,18,Afternoon,1,7,2020,2,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-07-01,18:00,Bournemouth,Newcastle,1,4,2,0,2,2,12,12,1,7,11,10,6,3,2,0,0,0,2,5,8.333333333333332,58.333333333333336,18,Afternoon,1,7,2020,2,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-07-01,18:00,Everton,Leicester,2,1,1,2,0,1,7,15,2,3,13,10,3,5,1,1,0,0,2,3,28.57142857142857,20.0,18,Afternoon,1,7,2020,2,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2020-07-01,20:15,West Ham,Chelsea,3,2,1,1,1,0,10,17,4,6,10,9,2,3,2,1,0,0,2,5,40.0,35.294117647058826,20,Night,1,7,2020,2,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-02,18:00,Sheffield United,Tottenham,3,1,1,1,0,1,7,9,5,2,13,13,1,6,2,0,0,0,1,4,71.42857142857143,22.22222222222222,18,Afternoon,2,7,2020,3,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-07-02,20:15,Man City,Liverpool,4,0,1,3,0,1,14,11,6,3,8,7,3,3,2,2,0,0,3,4,42.857142857142854,27.27272727272727,20,Night,2,7,2020,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-07-04,12:30,Norwich,Brighton,0,1,2,0,1,2,12,8,1,2,11,13,0,2,2,2,0,0,1,1,8.333333333333332,25.0,12,Morning,4,7,2020,5,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2020-07-04,15:00,Leicester,Crystal Palace,3,0,1,0,0,0,15,7,4,1,18,8,3,7,2,1,0,0,0,3,26.666666666666668,14.285714285714285,15,Morning,4,7,2020,5,0,1,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2020-07-04,15:00,Man United,Bournemouth,5,2,1,3,1,1,19,7,10,3,13,12,8,3,0,1,0,0,4,7,52.63157894736842,42.857142857142854,15,Morning,4,7,2020,5,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2020-07-04,17:30,Wolves,Arsenal,0,2,2,0,1,2,10,8,1,5,6,11,3,5,2,4,0,0,1,2,10.0,62.5,17,Afternoon,4,7,2020,5,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2020-07-04,20:00,Chelsea,Watford,3,0,1,2,0,1,21,7,9,3,9,12,5,3,0,2,0,0,2,3,42.857142857142854,42.857142857142854,20,Night,4,7,2020,5,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2020-07-05,12:00,Burnley,Sheffield United,1,1,0,1,0,1,9,10,4,3,8,14,3,9,0,0,0,0,1,2,44.44444444444444,30.0,12,Morning,5,7,2020,6,1,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2020-07-05,14:15,Newcastle,West Ham,2,2,0,1,1,0,11,17,4,7,9,11,6,4,0,0,0,0,2,4,36.36363636363637,41.17647058823529,14,Morning,5,7,2020,6,1,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2020-07-05,16:30,Liverpool,Aston Villa,2,0,1,0,0,0,6,9,4,3,18,8,7,5,1,1,0,0,0,2,66.66666666666666,33.33333333333333,16,Afternoon,5,7,2020,6,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2020-07-05,19:00,Southampton,Man City,1,0,1,1,0,1,8,26,4,6,6,7,2,13,1,2,0,0,1,1,50.0,23.076923076923077,19,Night,5,7,2020,6,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2020-07-06,20:00,Tottenham,Everton,1,0,1,1,0,1,12,11,2,3,14,18,5,6,3,2,0,0,1,1,16.666666666666664,27.27272727272727,20,Night,6,7,2020,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2020-07-07,18:00,Crystal Palace,Chelsea,2,3,2,1,2,2,13,14,4,6,11,10,7,9,1,0,0,0,3,5,30.76923076923077,42.857142857142854,18,Afternoon,7,7,2020,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-07-07,18:00,Watford,Norwich,2,1,1,1,1,0,9,12,4,3,11,15,4,3,2,4,0,0,2,3,44.44444444444444,25.0,18,Afternoon,7,7,2020,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2020-07-07,20:15,Arsenal,Leicester,1,1,0,1,0,1,11,13,7,5,10,14,10,1,1,0,1,0,1,2,63.63636363636363,38.46153846153847,20,Night,7,7,2020,1,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2020-07-08,18:00,Man City,Newcastle,5,0,1,2,0,1,23,6,9,1,12,7,8,1,0,0,0,0,2,5,39.130434782608695,16.666666666666664,18,Afternoon,8,7,2020,2,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-08,18:00,Sheffield United,Wolves,1,0,1,0,0,0,7,6,3,1,5,6,6,1,2,0,0,0,0,1,42.857142857142854,16.666666666666664,18,Afternoon,8,7,2020,2,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2020-07-08,18:00,West Ham,Burnley,0,1,2,0,1,2,21,8,5,4,7,7,10,3,1,1,0,0,1,1,23.809523809523807,50.0,18,Afternoon,8,7,2020,2,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2020-07-08,20:15,Brighton,Liverpool,1,3,2,1,2,2,12,19,2,8,7,15,6,10,1,4,0,0,3,4,16.666666666666664,42.10526315789473,20,Night,8,7,2020,2,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-07-09,18:00,Bournemouth,Tottenham,0,0,0,0,0,0,9,9,2,0,11,14,8,12,3,2,0,0,0,0,22.22222222222222,0.0,18,Afternoon,9,7,2020,3,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2020-07-09,18:00,Everton,Southampton,1,1,0,1,1,0,11,17,4,4,13,14,3,5,3,3,0,0,2,2,36.36363636363637,23.52941176470588,18,Afternoon,9,7,2020,3,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2020-07-09,20:15,Aston Villa,Man United,0,3,2,0,2,2,9,14,1,6,7,13,3,5,2,3,0,0,2,3,11.11111111111111,42.857142857142854,20,Night,9,7,2020,3,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2020-07-11,12:30,Norwich,West Ham,0,4,2,0,2,2,11,19,2,7,9,8,1,6,1,0,0,0,2,4,18.181818181818183,36.84210526315789,12,Morning,11,7,2020,5,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-07-11,12:30,Watford,Newcastle,2,1,1,0,1,2,17,8,5,4,23,15,2,4,1,4,0,0,1,3,29.411764705882355,50.0,12,Morning,11,7,2020,5,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2020-07-11,15:00,Liverpool,Burnley,1,1,0,1,0,1,23,6,9,2,7,4,12,6,1,2,0,0,1,2,39.130434782608695,33.33333333333333,15,Morning,11,7,2020,5,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2020-07-11,17:30,Sheffield United,Chelsea,3,0,1,2,0,1,9,15,4,4,8,6,4,6,1,0,0,0,2,3,44.44444444444444,26.666666666666668,17,Afternoon,11,7,2020,5,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2020-07-11,20:00,Brighton,Man City,0,5,2,0,2,2,3,26,0,8,7,3,2,7,1,0,0,0,2,5,0.0,30.76923076923077,20,Night,11,7,2020,5,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-07-12,12:00,Wolves,Everton,3,0,1,1,0,1,14,6,7,2,9,9,5,2,0,2,0,0,1,3,50.0,33.33333333333333,12,Morning,12,7,2020,6,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2020-07-12,14:15,Aston Villa,Crystal Palace,2,0,1,1,0,1,12,9,9,5,21,21,5,1,2,4,0,1,1,2,75.0,55.55555555555556,14,Morning,12,7,2020,6,1,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2020-07-12,16:30,Tottenham,Arsenal,2,1,1,1,1,0,15,13,9,4,16,11,6,5,5,3,0,0,2,3,60.0,30.76923076923077,16,Afternoon,12,7,2020,6,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2020-07-12,19:00,Bournemouth,Leicester,4,1,1,0,1,2,10,13,4,5,11,12,2,6,2,1,0,1,1,5,40.0,38.46153846153847,19,Night,12,7,2020,6,1,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-13,20:00,Man United,Southampton,2,2,0,2,1,1,8,9,4,5,14,15,4,6,1,3,0,0,3,4,50.0,55.55555555555556,20,Night,13,7,2020,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2020-07-14,20:15,Chelsea,Norwich,1,0,1,1,0,1,22,2,6,0,10,9,8,1,2,2,0,0,1,1,27.27272727272727,0.0,20,Night,14,7,2020,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2020-07-15,18:00,Burnley,Wolves,1,1,0,0,0,0,9,14,1,5,10,8,3,8,0,0,0,0,0,2,11.11111111111111,35.714285714285715,18,Afternoon,15,7,2020,2,0,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2020-07-15,18:00,Man City,Bournemouth,2,1,1,2,0,1,8,15,4,3,10,10,3,5,1,1,0,0,2,3,50.0,20.0,18,Afternoon,15,7,2020,2,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2020-07-15,18:00,Newcastle,Tottenham,1,3,2,0,1,2,22,8,6,5,6,13,5,4,2,3,0,0,1,4,27.27272727272727,62.5,18,Afternoon,15,7,2020,2,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-07-15,20:15,Arsenal,Liverpool,2,1,1,2,1,1,3,24,2,8,14,10,2,13,3,1,0,0,3,3,66.66666666666666,33.33333333333333,20,Night,15,7,2020,2,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2020-07-16,18:00,Everton,Aston Villa,1,1,0,0,0,0,9,15,1,1,15,13,5,5,2,1,0,0,0,2,11.11111111111111,6.666666666666667,18,Afternoon,16,7,2020,3,0,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2020-07-16,18:00,Leicester,Sheffield United,2,0,1,1,0,1,15,5,7,1,12,10,9,5,1,2,0,0,1,2,46.666666666666664,20.0,18,Afternoon,16,7,2020,3,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2020-07-16,20:15,Crystal Palace,Man United,0,2,2,0,1,2,13,17,5,5,10,15,2,7,1,2,0,0,1,2,38.46153846153847,29.411764705882355,20,Night,16,7,2020,3,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2020-07-16,20:15,Southampton,Brighton,1,1,0,0,1,2,21,10,6,2,6,10,8,2,1,0,0,0,1,2,28.57142857142857,20.0,20,Night,16,7,2020,3,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2020-07-17,20:00,West Ham,Watford,3,1,1,3,0,1,10,14,4,3,11,11,9,3,0,2,0,0,3,4,40.0,21.428571428571427,20,Night,17,7,2020,4,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-07-18,17:30,Norwich,Burnley,0,2,2,0,1,2,6,23,2,8,9,16,6,8,0,0,2,0,1,2,33.33333333333333,34.78260869565217,17,Afternoon,18,7,2020,5,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2020-07-19,14:00,Bournemouth,Southampton,0,2,2,0,1,2,11,16,3,8,12,11,12,6,2,2,0,0,1,2,27.27272727272727,50.0,14,Morning,19,7,2020,6,1,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2020-07-19,16:00,Tottenham,Leicester,3,0,1,3,0,1,7,24,3,6,15,10,4,13,2,1,0,0,3,3,42.857142857142854,25.0,16,Afternoon,19,7,2020,6,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2020-07-20,18:00,Brighton,Newcastle,0,0,0,0,0,0,11,12,3,1,13,12,9,7,4,2,0,0,0,0,27.27272727272727,8.333333333333332,18,Afternoon,20,7,2020,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2020-07-20,18:00,Sheffield United,Everton,0,1,2,0,0,0,8,5,0,2,11,19,7,1,1,3,0,0,0,1,0.0,40.0,18,Afternoon,20,7,2020,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2020-07-20,20:15,Wolves,Crystal Palace,2,0,1,1,0,1,11,7,5,3,11,15,5,2,2,1,0,0,1,2,45.45454545454545,42.857142857142854,20,Night,20,7,2020,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2020-07-21,18:00,Watford,Man City,0,4,2,0,2,2,2,26,0,10,14,11,0,8,2,0,0,0,2,4,0.0,38.46153846153847,18,Afternoon,21,7,2020,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-07-21,20:15,Aston Villa,Arsenal,1,0,1,1,0,1,8,7,3,0,13,19,8,9,2,4,0,0,1,1,37.5,0.0,20,Night,21,7,2020,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2020-07-22,18:00,Man United,West Ham,1,1,0,0,1,2,11,12,4,3,10,9,2,3,3,1,0,0,1,2,36.36363636363637,25.0,18,Afternoon,22,7,2020,2,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2020-07-22,20:15,Liverpool,Chelsea,5,3,1,3,1,1,10,10,7,5,8,11,6,0,1,0,0,0,4,8,70.0,50.0,20,Night,22,7,2020,2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2020-07-26,16:00,Arsenal,Watford,3,2,1,3,1,1,13,19,5,6,9,12,4,8,3,3,0,0,4,5,38.46153846153847,31.57894736842105,16,Afternoon,26,7,2020,6,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-26,16:00,Burnley,Brighton,1,2,2,1,1,0,13,14,2,4,11,11,6,7,3,0,0,0,2,3,15.384615384615385,28.57142857142857,16,Afternoon,26,7,2020,6,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2020-07-26,16:00,Chelsea,Wolves,2,0,1,2,0,1,11,5,3,1,10,16,3,3,2,3,0,0,2,2,27.27272727272727,20.0,16,Afternoon,26,7,2020,6,1,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2020-07-26,16:00,Crystal Palace,Tottenham,1,1,0,0,1,2,13,7,2,2,11,13,7,2,3,2,0,0,1,2,15.384615384615385,28.57142857142857,16,Afternoon,26,7,2020,6,1,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
